Date,DHI,LEN,Signal,Lagged Signal,Spread Return,Strategy Return,Cumulative Return
2023-09-28 00:00:00-04:00,0.017691254010097895,0.02213453623364822,0,0.0,-0.004443282223550324,-0.0,1.010528479573235
2023-09-29 00:00:00-04:00,-0.013401886046644336,-0.017400928203561764,0,0.0,0.003999042156917428,0.0,1.010528479573235
2023-10-02 00:00:00-04:00,-0.012075956727389868,-0.009669599623806048,0,0.0,-0.00240635710358382,-0.0,1.010528479573235
2023-10-03 00:00:00-04:00,-0.03186412997243438,-0.026622141593892645,0,0.0,-0.005241988378541736,-0.0,1.010528479573235
2023-10-04 00:00:00-04:00,0.01467067783477483,0.006814075399595292,0,0.0,0.007856602435179537,0.0,1.010528479573235
2023-10-05 00:00:00-04:00,-0.005572692348828922,-0.0030330083016339043,0,0.0,-0.002539684047195018,-0.0,1.010528479573235
2023-10-06 00:00:00-04:00,0.0049017894938969886,0.005324562329958504,0,0.0,-0.00042277283606151524,-0.0,1.010528479573235
2023-10-09 00:00:00-04:00,0.01720496555803204,0.018595533097599988,0,0.0,-0.0013905675395679482,-0.0,1.010528479573235
2023-10-10 00:00:00-04:00,0.010219832121598436,0.01604734959314379,0,0.0,-0.005827517471545354,-0.0,1.010528479573235
2023-10-11 00:00:00-04:00,0.013619472208591235,0.01055686050815963,0,0.0,0.003062611700431605,0.0,1.010528479573235
2023-10-12 00:00:00-04:00,-0.05991740612187347,-0.05218249911544502,1,0.0,-0.007734907006428447,-0.0,1.010528479573235
2023-10-13 00:00:00-04:00,0.012718056708502299,0.0077148930404933504,0,1.0,0.005003163668008948,0.005003163668008948,1.0155843189477243
2023-10-16 00:00:00-04:00,0.008262117465529677,0.002558485132835359,0,0.0,0.0057036323326943176,0.0,1.0155843189477243
2023-10-17 00:00:00-04:00,0.00391516691232938,0.0004561635561382693,0,0.0,0.0034590033561911105,0.0,1.0155843189477243
2023-10-18 00:00:00-04:00,-0.024016333046565246,-0.02634036500681736,0,0.0,0.0023240319602521146,0.0,1.0155843189477243
2023-10-19 00:00:00-04:00,-0.011783326641796377,-0.020531527111408383,0,0.0,0.008748200469612007,0.0,1.0155843189477243
2023-10-20 00:00:00-04:00,-0.00574532306381895,-0.007869436643557727,0,0.0,0.0021241135797387765,0.0,1.0155843189477243
2023-10-23 00:00:00-04:00,0.01440004126054348,0.014443782063873777,0,0.0,-4.3740803330296826e-05,-0.0,1.0155843189477243
2023-10-24 00:00:00-04:00,-0.003531500485722775,-0.0035200611431519552,0,0.0,-1.1439342570819609e-05,-0.0,1.0155843189477243
2023-10-25 00:00:00-04:00,-0.01086854077482064,-0.01788501182005856,0,0.0,0.007016471045237919,0.0,1.0155843189477243
2023-10-26 00:00:00-04:00,0.009787002212022933,0.008309261620579603,0,0.0,0.00147774059144333,0.0,1.0155843189477243
2023-10-27 00:00:00-04:00,0.0004915246059636178,-0.0013479707212428358,0,0.0,0.0018394953272064538,0.0,1.0155843189477243
2023-10-30 00:00:00-04:00,0.004219355802441374,0.0070087809854719315,0,0.0,-0.0027894251830305576,-0.0,1.0155843189477243
2023-10-31 00:00:00-04:00,0.02198319019717635,0.02045528018817612,0,0.0,0.0015279100090002315,0.0,1.0155843189477243
2023-11-01 00:00:00-04:00,0.04586670532097092,0.04167650459325096,-1,0.0,0.004190200727719959,0.0,1.0155843189477243
2023-11-02 00:00:00-04:00,0.04236519207274071,0.04087228953676356,-1,-1.0,0.001492902535977149,-0.001492902535977149,1.0140681505424687
2023-11-03 00:00:00-04:00,0.04148475634605343,0.033608143224347305,-1,-1.0,0.007876613121706122,-0.007876613121706122,1.0060807280416018
2023-11-06 00:00:00-05:00,-0.009637351284721936,-0.009222899532396163,0,-1.0,-0.00041445175232577257,0.00041445175232577257,1.0064976999623196
2023-11-07 00:00:00-05:00,0.028885491401875806,0.014134838550618124,0,0.0,0.014750652851257682,0.0,1.0064976999623196
2023-11-08 00:00:00-05:00,0.00526796159107505,0.0038957193636777474,0,0.0,0.0013722422273973025,0.0,1.0064976999623196
2023-11-09 00:00:00-05:00,-0.009320051580149294,-0.01039467889606832,0,0.0,0.0010746273159190252,0.0,1.0064976999623196
2023-11-10 00:00:00-05:00,0.016599999289603342,0.021255415545584706,0,0.0,-0.004655416255981364,-0.0,1.0064976999623196
2023-11-13 00:00:00-05:00,-0.003101793414481339,0.00040912882700692825,0,0.0,-0.003510922241488267,-0.0,1.0064976999623196
2023-11-14 00:00:00-05:00,0.05239626364661021,0.047991264224822694,-1,0.0,0.004404999421787514,0.0,1.0064976999623196
2023-11-15 00:00:00-05:00,-0.0077881114362812,-0.01105419440907471,0,-1.0,0.00326608297279351,-0.00326608297279351,1.0032103949623168
2023-11-16 00:00:00-05:00,-0.002113336224613301,0.0018116069217536106,0,0.0,-0.003924943146366912,-0.0,1.0032103949623168
2023-11-17 00:00:00-05:00,0.0033635075555376918,0.0032209917599105545,0,0.0,0.00014251579562713727,0.0,1.0032103949623168
2023-11-20 00:00:00-05:00,0.004996868590239257,0.006333387506703056,0,0.0,-0.001336518916463799,-0.0,1.0032103949623168
2023-11-21 00:00:00-05:00,-0.012933777318286621,-0.011917972274537243,0,0.0,-0.001015805043749379,-0.0,1.0032103949623168
2023-11-22 00:00:00-05:00,0.0021278268866642366,0.005113919526232184,0,0.0,-0.0029860926395679477,-0.0,1.0032103949623168
2023-11-24 00:00:00-05:00,0.003614973297663093,0.001568252356520162,0,0.0,0.002046720941142931,0.0,1.0032103949623168
2023-11-27 00:00:00-05:00,-0.009537064343323269,-0.006209031275160003,0,0.0,-0.003328033068163266,-0.0,1.0032103949623168
2023-11-28 00:00:00-05:00,-0.002457977013582311,-0.006168421507210072,0,0.0,0.003710444493627761,0.0,1.0032103949623168
2023-11-29 00:00:00-05:00,0.010267858673711508,0.006168421507209986,0,0.0,0.004099437166501522,0.0,1.0032103949623168
